ArrivedTime,ExecutionTime(ms),,,,,,,,,,,
10/06/2020 13:53:29.155 ,0,,,,,,,,,,,
10/06/2020 13:52:52.975 ,0,,,,,,,,,,,
10/06/2020 13:52:51.623 ,0,,,,,,,,,,,
10/06/2020 13:52:51.762 ,0,,,,,,,,,,,
10/06/2020 13:52:44.811 ,0,,,,,,,,,,,
10/06/2020 13:52:19.568 ,20,,,,,,,,,,,
10/06/2020 13:53:04.016 ,0,,,,,,,,,,,
10/06/2020 13:52:51.622 ,0,,,,,,,,,,,
10/06/2020 13:53:29.115 ,0,,,,,,,,,,,
10/06/2020 13:53:16.674 ,0,,,,,,,,,,,
10/06/2020 13:52:37.431 ,0,,,,,,,,,,,
10/06/2020 13:52:41.134 ,23,,,,,,,,,,,
10/06/2020 13:53:37.846 ,3,,,,,,,,,,,
10/06/2020 13:53:20.160 ,4,,,,,,,,,,,
10/06/2020 13:53:28.489 ,0,,,,,,,,,,,
10/06/2020 13:53:17.107 ,0,,,,,,,,,,,
10/06/2020 13:51:52.275 ,1,,,,,,,,,,,
10/06/2020 13:53:44.845 ,0,,,,,,,,,,,
10/06/2020 13:53:18.506 ,23,,,,,,,,,,,
10/06/2020 13:52:45.254 ,21,,,,,,,,,,,
10/06/2020 13:53:19.705 ,19,,,,,,,,,,,
10/06/2020 13:52:56.099 ,20,,,,,,,,,,,
10/06/2020 13:53:59.925 ,0,,,,,,,,,,,
10/06/2020 13:53:47.178 ,0,,,,,,,,,,,
10/06/2020 13:53:17.545 ,0,,,,,,,,,,,
10/06/2020 13:53:43.725 ,0,,,,,,,,,,,
10/06/2020 13:53:09.944 ,3,,,,,,,,,,,
10/06/2020 13:51:46.219 ,21,,,,,,,,,,,
10/06/2020 13:53:13.030 ,21,,,,,,,,,,,
10/06/2020 13:54:02.742 ,0,,,,,,,,,,,
10/06/2020 13:53:51.995 ,19,,,,,,,,,,,
10/06/2020 14:11:42.404 ,1,,,,,,,,,,,
10/06/2020 14:11:16.344 ,0,,,,,,,,,,,
10/06/2020 14:07:10.781 ,264,,,,,,,,,,,
10/06/2020 14:10:53.172 ,23,,,,,,,,,,,
10/06/2020 14:11:46.133 ,1,,,,,,,,,,,
10/06/2020 14:11:42.639 ,22,,,,,,,,,,,
10/06/2020 14:12:13.092 ,0,,,,,,,,,,,
10/06/2020 14:10:58.694 ,22,,,,,,,,,,,
10/06/2020 14:11:40.600 ,3,,,,,,,,,,,
10/06/2020 14:11:44.924 ,21,,,,,,,,,,,
10/06/2020 14:10:43.973 ,20,,,,,,,,,,,
10/06/2020 14:11:36.273 ,0,,,,,,,,,,,
10/06/2020 14:11:49.686 ,1,,,,,,,,,,,
10/06/2020 14:10:56.083 ,22,,,,,,,,,,,
10/06/2020 14:10:59.910 ,25,,,,,,,,,,,
10/06/2020 14:11:14.312 ,22,,,,,,,,,,,
10/06/2020 14:11:44.275 ,20,,,,,,,,,,,
10/06/2020 14:10:22.599 ,0,,,,,,,,,,,
10/06/2020 14:11:52.503 ,0,,,,,,,,,,,
10/06/2020 14:06:59.530 ,279,,,,,,,,,,,
10/06/2020 14:11:07.480 ,20,,,,,,,,,,,
10/06/2020 14:10:53.198 ,19,,,,,,,,,,,
10/06/2020 14:12:22.117 ,0,,,,,,,,,,,
10/06/2020 14:11:34.155 ,0,,,,,,,,,,,
10/06/2020 14:12:23.032 ,1,,,,,,,,,,,
10/06/2020 14:12:12.636 ,0,,,,,,,,,,,
10/06/2020 14:12:01.756 ,1,,,,,,,,,,,
10/06/2020 14:11:16.160 ,23,,,,,,,,,,,
10/06/2020 14:06:57.078 ,270,,,,,,,,,,,
10/06/2020 14:11:41.895 ,0,,,,,,,,,,,
10/06/2020 14:11:58.895 ,0,,,,,,,,,,,
10/06/2020 14:11:50.650 ,0,,,,,,,,,,,
10/06/2020 14:12:19.650 ,0,,,,,,,,,,,
10/06/2020 14:11:45.525 ,0,,,,,,,,,,,
10/06/2020 14:12:02.260 ,0,,,,,,,,,,,
10/06/2020 14:11:39.577 ,22,,,,,,,,,,,
10/06/2020 14:11:16.057 ,21,,,,,,,,,,,
10/06/2020 14:11:46.285 ,1,,,,,,,,,,,
10/06/2020 14:12:01.996 ,0,,,,,,,,,,,
10/06/2020 14:12:06.063 ,0,,,,,,,,,,,
10/06/2020 14:12:05.565 ,21,,,,,,,,,,,
10/06/2020 14:12:21.750 ,4,,,,,,,,,,,
10/06/2020 14:12:28.063 ,1,,,,,,,,,,,
10/06/2020 14:07:06.707 ,273,,,,,,,,,,,
10/06/2020 14:12:11.527 ,0,,,,,,,,,,,
10/06/2020 14:12:55.328 ,0,,,,,,,,,,,
10/06/2020 14:12:50.587 ,0,,,,,,,,,,,
10/06/2020 14:07:19.889 ,276,,,,,,,,,,,
10/06/2020 14:12:05.375 ,0,,,,,,,,,,,
10/06/2020 14:12:52.167 ,0,,,,,,,,,,,
10/06/2020 14:11:46.746 ,22,,,,,,,,,,,
10/06/2020 14:12:20.382 ,0,,,,,,,,,,,
10/06/2020 14:12:44.643 ,0,,,,,,,,,,,
10/06/2020 14:12:14.033 ,20,,,,,,,,,,,
10/06/2020 14:12:38.970 ,0,,,,,,,,,,,
10/06/2020 14:12:33.778 ,0,,,,,,,,,,,
10/06/2020 14:11:57.348 ,22,,,,,,,,,,,
10/06/2020 14:12:08.582 ,0,,,,,,,,,,,
10/06/2020 14:12:47.825 ,0,,,,,,,,,,,
10/06/2020 14:11:51.572 ,18,,,,,,,,,,,
10/06/2020 14:07:06.089 ,282,,,,,,,,,,,
10/06/2020 14:12:36.526 ,21,,,,,,,,,,,
10/06/2020 14:12:40.027 ,0,,,,,,,,,,,
10/06/2020 14:07:06.227 ,310,,,,,,,,,,,
10/06/2020 14:12:06.534 ,0,,,,,,,,,,,
10/06/2020 14:12:40.014 ,22,,,,,,,,,,,
10/06/2020 14:13:00.158 ,0,,,,,,,,,,,
10/06/2020 14:11:57.399 ,24,,,,,,,,,,,
10/06/2020 14:12:27.072 ,22,,,,,,,,,,,
10/06/2020 14:12:48.092 ,0,,,,,,,,,,,
10/06/2020 14:12:06.910 ,0,,,,,,,,,,,
10/06/2020 14:12:23.694 ,0,,,,,,,,,,,
10/06/2020 14:12:41.891 ,0,,,,,,,,,,,
10/06/2020 14:12:45.285 ,0,,,,,,,,,,,
10/06/2020 14:13:01.118 ,10,,,,,,,,,,,
10/06/2020 14:13:12.744 ,1,,,,,,,,,,,
10/06/2020 14:13:17.750 ,2,,,,,,,,,,,
10/06/2020 14:12:33.281 ,20,,,,,,,,,,,
10/06/2020 14:12:05.942 ,22,,,,,,,,,,,
10/06/2020 14:11:39.337 ,21,,,,,,,,,,,
10/06/2020 14:13:23.459 ,0,,,,,,,,,,,
10/06/2020 14:12:31.080 ,21,,,,,,,,,,,
10/06/2020 14:13:22.545 ,0,,,,,,,,,,,
10/06/2020 14:12:44.585 ,0,,,,,,,,,,,
10/06/2020 14:11:49.441 ,42,,,,,,,,,,,
10/06/2020 14:12:57.209 ,0,,,,,,,,,,,
10/06/2020 14:12:22.440 ,22,,,,,,,,,,,
10/06/2020 14:12:59.337 ,0,,,,,,,,,,,
10/06/2020 14:12:34.746 ,24,,,,,,,,,,,
10/06/2020 14:12:29.982 ,0,,,,,,,,,,,
10/06/2020 14:11:40.507 ,0,,,,,,,,,,,
10/06/2020 14:13:20.655 ,0,,,,,,,,,,,
10/06/2020 14:12:43.022 ,0,,,,,,,,,,,
10/06/2020 14:12:18.676 ,22,,,,,,,,,,,
10/06/2020 14:13:29.811 ,3,,,,,,,,,,,
10/06/2020 14:13:27.799 ,0,,,,,,,,,,,
10/06/2020 14:13:34.288 ,0,,,,,,,,,,,
10/06/2020 14:13:00.520 ,21,,,,,,,,,,,
10/06/2020 14:13:29.866 ,3,,,,,,,,,,,
10/06/2020 14:12:47.530 ,22,,,,,,,,,,,
10/06/2020 14:13:36.199 ,1,,,,,,,,,,,
10/06/2020 14:13:30.136 ,1,,,,,,,,,,,
10/06/2020 14:12:54.717 ,23,,,,,,,,,,,
10/06/2020 14:12:38.550 ,22,,,,,,,,,,,
10/06/2020 14:13:10.610 ,0,,,,,,,,,,,
10/06/2020 14:13:29.856 ,0,,,,,,,,,,,
10/06/2020 14:12:50.938 ,24,,,,,,,,,,,
10/06/2020 14:12:32.318 ,23,,,,,,,,,,,
10/06/2020 14:13:24.370 ,0,,,,,,,,,,,
10/06/2020 14:13:18.763 ,1,,,,,,,,,,,
10/06/2020 14:13:25.848 ,0,,,,,,,,,,,
10/06/2020 14:12:34.627 ,21,,,,,,,,,,,
10/06/2020 14:12:57.958 ,23,,,,,,,,,,,
10/06/2020 14:13:16.628 ,25,,,,,,,,,,,
10/06/2020 14:13:49.449 ,4,,,,,,,,,,,
10/06/2020 14:13:27.441 ,0,,,,,,,,,,,
10/06/2020 14:13:02.666 ,21,,,,,,,,,,,
10/06/2020 14:13:17.154 ,0,,,,,,,,,,,
10/06/2020 14:12:51.952 ,0,,,,,,,,,,,
10/06/2020 14:13:13.021 ,0,,,,,,,,,,,
10/06/2020 14:13:38.035 ,0,,,,,,,,,,,
10/06/2020 14:13:26.252 ,21,,,,,,,,,,,
10/06/2020 14:13:14.595 ,26,,,,,,,,,,,
10/06/2020 14:13:05.351 ,0,,,,,,,,,,,
10/06/2020 14:13:24.294 ,0,,,,,,,,,,,
10/06/2020 14:13:43.274 ,3,,,,,,,,,,,
10/06/2020 14:13:28.289 ,0,,,,,,,,,,,
10/06/2020 14:13:42.487 ,0,,,,,,,,,,,
10/06/2020 14:13:00.655 ,0,,,,,,,,,,,
10/06/2020 14:14:12.473 ,0,,,,,,,,,,,
10/06/2020 14:13:57.718 ,0,,,,,,,,,,,
10/06/2020 14:12:53.994 ,21,,,,,,,,,,,
10/06/2020 14:13:43.896 ,3,,,,,,,,,,,
10/06/2020 14:13:58.250 ,2,,,,,,,,,,,
10/06/2020 14:14:02.128 ,1,,,,,,,,,,,
10/06/2020 14:13:30.823 ,1,,,,,,,,,,,
10/06/2020 11:42:56.028 ,0,,,,,,,,,,,
10/06/2020 11:45:47.493 ,0,,,,,,,,,,,
10/06/2020 12:00:03.185 ,18,,,,,,,,,,,
10/06/2020 12:00:36.790 ,0,,,,,,,,,,,
10/06/2020 12:00:57.166 ,1,,,,,,,,,,,
10/06/2020 12:01:19.160 ,1,,,,,,,,,,,
10/06/2020 12:01:22.179 ,1,,,,,,,,,,,
10/06/2020 12:01:03.920 ,0,,,,,,,,,,,
10/06/2020 11:50:59.606 ,0,,,,,,,,,,,
10/06/2020 12:00:21.362 ,1,,,,,,,,,,,
10/06/2020 12:01:20.263 ,2,,,,,,,,,,,
10/06/2020 11:50:44.196 ,1,,,,,,,,,,,
10/06/2020 11:50:54.323 ,0,,,,,,,,,,,
10/06/2020 12:00:00.185 ,22,,,,,,,,,,,
10/06/2020 12:00:47.540 ,0,,,,,,,,,,,
10/06/2020 12:00:22.673 ,1,,,,,,,,,,,
10/06/2020 12:00:24.011 ,4,,,,,,,,,,,
10/06/2020 12:01:19.496 ,2,,,,,,,,,,,
10/06/2020 12:00:58.746 ,1,,,,,,,,,,,
10/06/2020 11:50:43.201 ,0,,,,,,,,,,,
10/06/2020 11:50:55.239 ,0,,,,,,,,,,,
10/06/2020 11:59:38.938 ,23,,,,,,,,,,,
10/06/2020 12:00:55.458 ,0,,,,,,,,,,,
10/06/2020 12:01:19.501 ,1,,,,,,,,,,,
10/06/2020 12:00:57.425 ,0,,,,,,,,,,,
10/06/2020 11:50:00.313 ,7,,,,,,,,,,,
10/06/2020 12:00:36.523 ,0,,,,,,,,,,,
10/06/2020 12:00:37.556 ,0,,,,,,,,,,,
10/06/2020 12:53:49.846 ,24,,,,,,,,,,,
10/06/2020 12:00:57.263 ,1,,,,,,,,,,,
10/06/2020 11:59:20.705 ,0,,,,,,,,,,,
10/06/2020 11:59:33.748 ,24,,,,,,,,,,,
10/06/2020 11:54:27.720 ,0,,,,,,,,,,,
10/06/2020 11:53:57.575 ,36,,,,,,,,,,,
10/06/2020 11:59:51.320 ,18,,,,,,,,,,,
10/06/2020 11:51:39.319 ,1,,,,,,,,,,,
10/06/2020 12:49:55.106 ,280,,,,,,,,,,,
10/06/2020 11:51:35.303 ,0,,,,,,,,,,,
10/06/2020 11:51:36.044 ,0,,,,,,,,,,,
10/06/2020 11:51:34.721 ,0,,,,,,,,,,,
10/06/2020 11:51:35.657 ,0,,,,,,,,,,,
10/06/2020 11:55:06.766 ,0,,,,,,,,,,,
10/06/2020 12:00:22.582 ,2,,,,,,,,,,,
10/06/2020 12:00:57.564 ,1,,,,,,,,,,,
10/06/2020 12:00:57.239 ,1,,,,,,,,,,,
10/06/2020 11:50:47.767 ,0,,,,,,,,,,,
10/06/2020 12:51:02.054 ,249,,,,,,,,,,,
10/06/2020 12:01:20.150 ,2,,,,,,,,,,,
10/06/2020 11:51:35.033 ,0,,,,,,,,,,,
10/06/2020 11:51:36.240 ,0,,,,,,,,,,,
10/06/2020 11:51:34.291 ,0,,,,,,,,,,,
10/06/2020 11:51:34.509 ,0,,,,,,,,,,,
10/06/2020 11:51:35.302 ,0,,,,,,,,,,,
10/06/2020 11:50:54.798 ,8,,,,,,,,,,,
10/06/2020 12:01:08.735 ,0,,,,,,,,,,,
10/06/2020 12:01:12.609 ,0,,,,,,,,,,,
10/06/2020 11:55:20.642 ,7,,,,,,,,,,,
10/06/2020 12:01:10.790 ,0,,,,,,,,,,,
10/06/2020 12:01:09.847 ,0,,,,,,,,,,,
10/06/2020 11:59:56.572 ,22,,,,,,,,,,,
10/06/2020 12:00:20.651 ,4,,,,,,,,,,,
10/06/2020 11:59:54.271 ,21,,,,,,,,,,,
10/06/2020 12:54:35.072 ,0,,,,,,,,,,,
10/06/2020 12:00:00.134 ,23,,,,,,,,,,,
10/06/2020 11:54:59.208 ,0,,,,,,,,,,,
10/06/2020 11:58:28.314 ,176,,,,,,,,,,,
10/06/2020 12:01:15.810 ,4,,,,,,,,,,,
10/06/2020 12:01:21.939 ,2,,,,,,,,,,,
10/06/2020 11:50:38.710 ,41,,,,,,,,,,,
10/06/2020 11:54:34.943 ,21,,,,,,,,,,,
10/06/2020 12:01:50.314 ,0,,,,,,,,,,,
10/06/2020 12:00:02.259 ,24,,,,,,,,,,,
10/06/2020 11:59:40.641 ,23,,,,,,,,,,,
10/06/2020 11:54:36.658 ,0,,,,,,,,,,,
10/06/2020 11:59:52.989 ,22,,,,,,,,,,,
10/06/2020 12:00:19.826 ,22,,,,,,,,,,,
10/06/2020 11:51:32.374 ,1,,,,,,,,,,,
10/06/2020 11:51:34.660 ,0,,,,,,,,,,,
10/06/2020 11:51:34.979 ,0,,,,,,,,,,,
10/06/2020 11:51:35.872 ,0,,,,,,,,,,,
10/06/2020 12:02:04.166 ,0,,,,,,,,,,,
10/06/2020 11:54:21.616 ,1,,,,,,,,,,,
10/06/2020 11:54:43.846 ,1,,,,,,,,,,,
10/06/2020 12:01:20.165 ,1,,,,,,,,,,,
10/06/2020 12:55:21.527 ,2,,,,,,,,,,,
10/06/2020 11:50:47.933 ,3,,,,,,,,,,,
10/06/2020 12:01:59.277 ,0,,,,,,,,,,,
10/06/2020 11:58:30.281 ,150,,,,,,,,,,,
10/06/2020 11:54:40.338 ,0,,,,,,,,,,,
10/06/2020 12:54:37.987 ,0,,,,,,,,,,,
10/06/2020 12:00:56.241 ,2,,,,,,,,,,,
10/06/2020 12:01:15.721 ,3,,,,,,,,,,,
10/06/2020 12:01:20.071 ,1,,,,,,,,,,,
10/06/2020 12:00:18.947 ,23,,,,,,,,,,,
10/06/2020 11:51:17.158 ,0,,,,,,,,,,,
10/06/2020 11:51:22.123 ,19,,,,,,,,,,,
10/06/2020 11:51:33.831 ,0,,,,,,,,,,,
10/06/2020 12:00:57.454 ,2,,,,,,,,,,,
10/06/2020 11:51:35.891 ,0,,,,,,,,,,,
10/06/2020 12:00:21.939 ,21,,,,,,,,,,,
10/06/2020 12:01:23.746 ,1,,,,,,,,,,,
10/06/2020 12:01:30.423 ,1,,,,,,,,,,,
10/06/2020 12:16:56.288 ,2,,,,,,,,,,,
10/06/2020 12:16:35.458 ,23,,,,,,,,,,,
10/06/2020 11:50:58.028 ,1,,,,,,,,,,,
10/06/2020 12:01:50.741 ,2,,,,,,,,,,,
10/06/2020 12:01:21.098 ,1,,,,,,,,,,,
10/06/2020 12:01:48.403 ,0,,,,,,,,,,,
10/06/2020 12:01:50.682 ,2,,,,,,,,,,,
10/06/2020 12:00:52.075 ,0,,,,,,,,,,,
10/06/2020 11:55:19.743 ,0,,,,,,,,,,,
10/06/2020 12:01:17.516 ,0,,,,,,,,,,,
10/06/2020 12:00:16.362 ,24,,,,,,,,,,,
10/06/2020 12:01:21.610 ,2,,,,,,,,,,,
10/06/2020 12:02:12.211 ,0,,,,,,,,,,,
10/06/2020 12:01:24.866 ,1,,,,,,,,,,,
10/06/2020 12:54:37.849 ,26,,,,,,,,,,,
10/06/2020 12:16:48.871 ,0,,,,,,,,,,,
10/06/2020 12:16:28.761 ,21,,,,,,,,,,,
10/06/2020 11:51:28.096 ,3,,,,,,,,,,,
10/06/2020 11:47:17.694 ,246,,,,,,,,,,,
10/06/2020 12:00:56.700 ,1,,,,,,,,,,,
10/06/2020 12:01:23.743 ,9,,,,,,,,,,,
10/06/2020 12:01:20.695 ,1,,,,,,,,,,,
10/06/2020 12:01:27.663 ,2,,,,,,,,,,,
10/06/2020 12:02:07.649 ,0,,,,,,,,,,,
10/06/2020 12:01:34.452 ,0,,,,,,,,,,,
10/06/2020 11:51:33.919 ,0,,,,,,,,,,,
10/06/2020 11:51:35.036 ,0,,,,,,,,,,,
10/06/2020 12:54:30.262 ,27,,,,,,,,,,,
10/06/2020 11:50:42.186 ,0,,,,,,,,,,,
10/06/2020 12:01:20.516 ,1,,,,,,,,,,,
10/06/2020 12:01:17.705 ,1,,,,,,,,,,,
10/06/2020 12:00:58.354 ,2,,,,,,,,,,,
10/06/2020 12:01:16.377 ,0,,,,,,,,,,,
10/06/2020 12:01:52.956 ,1,,,,,,,,,,,
10/06/2020 12:01:22.620 ,0,,,,,,,,,,,
10/06/2020 12:01:55.341 ,1,,,,,,,,,,,
10/06/2020 11:59:50.977 ,21,,,,,,,,,,,
10/06/2020 12:17:02.132 ,0,,,,,,,,,,,
10/06/2020 12:16:59.739 ,0,,,,,,,,,,,
10/06/2020 12:02:05.318 ,0,,,,,,,,,,,
10/06/2020 12:01:16.068 ,1,,,,,,,,,,,
10/06/2020 11:58:56.566 ,134,,,,,,,,,,,
10/06/2020 12:00:18.986 ,23,,,,,,,,,,,
10/06/2020 11:51:21.524 ,0,,,,,,,,,,,
10/06/2020 11:58:07.493 ,200,,,,,,,,,,,
10/06/2020 12:42:54.347 ,0,,,,,,,,,,,
10/06/2020 12:43:39.990 ,0,,,,,,,,,,,
10/06/2020 12:39:32.159 ,267,,,,,,,,,,,
10/06/2020 11:51:21.407 ,22,,,,,,,,,,,
10/06/2020 12:01:53.971 ,0,,,,,,,,,,,
10/06/2020 12:01:53.310 ,2,,,,,,,,,,,
10/06/2020 12:01:19.665 ,1,,,,,,,,,,,
10/06/2020 12:01:24.828 ,3,,,,,,,,,,,
10/06/2020 12:01:20.873 ,2,,,,,,,,,,,
10/06/2020 11:51:58.594 ,0,,,,,,,,,,,
10/06/2020 11:52:00.340 ,0,,,,,,,,,,,
10/06/2020 11:52:00.021 ,0,,,,,,,,,,,
10/06/2020 11:51:41.735 ,3,,,,,,,,,,,
10/06/2020 11:51:33.669 ,1,,,,,,,,,,,
10/06/2020 12:55:21.568 ,0,,,,,,,,,,,
10/06/2020 12:00:17.975 ,21,,,,,,,,,,,
10/06/2020 12:00:13.561 ,22,,,,,,,,,,,
10/06/2020 11:59:32.146 ,21,,,,,,,,,,,
10/06/2020 12:01:54.271 ,2,,,,,,,,,,,
10/06/2020 12:00:19.480 ,22,,,,,,,,,,,
10/06/2020 12:01:53.866 ,1,,,,,,,,,,,
10/06/2020 12:00:05.227 ,24,,,,,,,,,,,
10/06/2020 11:47:15.745 ,262,,,,,,,,,,,
10/06/2020 12:43:48.518 ,19,,,,,,,,,,,
10/06/2020 11:55:07.662 ,0,,,,,,,,,,,
10/06/2020 11:54:25.518 ,22,,,,,,,,,,,
10/06/2020 11:55:01.151 ,0,,,,,,,,,,,
10/06/2020 11:51:14.022 ,0,,,,,,,,,,,
10/06/2020 11:51:16.939 ,3,,,,,,,,,,,
10/06/2020 12:02:06.383 ,0,,,,,,,,,,,
10/06/2020 11:50:40.797 ,0,,,,,,,,,,,
10/06/2020 11:51:37.855 ,0,,,,,,,,,,,
10/06/2020 12:34:54.064 ,22,,,,,,,,,,,
10/06/2020 12:35:25.494 ,0,,,,,,,,,,,
10/06/2020 12:35:53.159 ,0,,,,,,,,,,,
10/06/2020 12:01:52.081 ,1,,,,,,,,,,,
10/06/2020 11:58:19.284 ,246,,,,,,,,,,,
10/06/2020 12:01:21.586 ,17,,,,,,,,,,,
10/06/2020 12:01:55.382 ,0,,,,,,,,,,,
10/06/2020 12:01:52.552 ,2,,,,,,,,,,,
10/06/2020 12:01:56.812 ,0,,,,,,,,,,,
10/06/2020 12:01:59.843 ,0,,,,,,,,,,,
10/06/2020 12:16:37.736 ,21,,,,,,,,,,,
10/06/2020 12:50:22.082 ,184,,,,,,,,,,,
10/06/2020 11:52:08.164 ,0,,,,,,,,,,,
10/06/2020 11:58:37.936 ,201,,,,,,,,,,,
10/06/2020 12:02:20.561 ,0,,,,,,,,,,,
10/06/2020 12:00:20.265 ,23,,,,,,,,,,,
10/06/2020 11:51:15.824 ,2,,,,,,,,,,,
10/06/2020 12:01:12.299 ,0,,,,,,,,,,,
10/06/2020 12:17:14.230 ,2,,,,,,,,,,,
10/06/2020 12:16:56.068 ,3,,,,,,,,,,,
10/06/2020 12:16:45.050 ,22,,,,,,,,,,,
10/06/2020 12:17:10.775 ,22,,,,,,,,,,,
10/06/2020 11:52:02.294 ,0,,,,,,,,,,,
10/06/2020 11:51:26.661 ,21,,,,,,,,,,,
10/06/2020 11:54:57.625 ,0,,,,,,,,,,,
10/06/2020 12:43:31.798 ,4,,,,,,,,,,,
10/06/2020 12:39:14.991 ,254,,,,,,,,,,,
10/06/2020 11:54:59.478 ,0,,,,,,,,,,,
10/06/2020 11:54:51.819 ,0,,,,,,,,,,,
10/06/2020 12:00:20.374 ,23,,,,,,,,,,,
10/06/2020 12:00:06.744 ,22,,,,,,,,,,,
10/06/2020 12:02:10.441 ,0,,,,,,,,,,,
10/06/2020 12:17:13.256 ,0,,,,,,,,,,,
10/06/2020 12:02:35.026 ,0,,,,,,,,,,,
10/06/2020 12:43:16.839 ,0,,,,,,,,,,,
10/06/2020 12:01:42.240 ,1,,,,,,,,,,,
10/06/2020 11:46:19.275 ,1,,,,,,,,,,,
10/06/2020 11:47:16.172 ,234,,,,,,,,,,,
10/06/2020 11:53:58.782 ,36,,,,,,,,,,,
10/06/2020 12:55:09.178 ,0,,,,,,,,,,,
10/06/2020 12:55:10.341 ,0,,,,,,,,,,,
10/06/2020 12:55:05.648 ,6,,,,,,,,,,,
10/06/2020 12:54:46.388 ,25,,,,,,,,,,,
10/06/2020 11:47:20.647 ,234,,,,,,,,,,,
10/06/2020 11:51:47.996 ,0,,,,,,,,,,,
10/06/2020 12:16:44.949 ,21,,,,,,,,,,,
10/06/2020 12:02:31.478 ,0,,,,,,,,,,,
10/06/2020 12:16:55.576 ,1,,,,,,,,,,,
10/06/2020 12:35:17.987 ,0,,,,,,,,,,,
10/06/2020 11:51:48.083 ,0,,,,,,,,,,,
10/06/2020 11:47:21.382 ,264,,,,,,,,,,,
10/06/2020 11:50:52.942 ,0,,,,,,,,,,,
10/06/2020 11:47:18.762 ,221,,,,,,,,,,,
10/06/2020 12:02:17.797 ,0,,,,,,,,,,,
10/06/2020 12:02:12.726 ,1,,,,,,,,,,,
10/06/2020 11:47:26.368 ,218,,,,,,,,,,,
10/06/2020 12:00:19.142 ,24,,,,,,,,,,,
10/06/2020 12:01:20.678 ,1,,,,,,,,,,,
10/06/2020 12:01:51.646 ,2,,,,,,,,,,,
10/06/2020 12:01:53.453 ,2,,,,,,,,,,,
10/06/2020 12:01:53.731 ,1,,,,,,,,,,,
10/06/2020 11:51:32.839 ,1,,,,,,,,,,,
10/06/2020 12:35:30.504 ,22,,,,,,,,,,,
10/06/2020 12:02:04.356 ,0,,,,,,,,,,,
10/06/2020 12:39:16.725 ,218,,,,,,,,,,,
10/06/2020 12:43:34.789 ,0,,,,,,,,,,,
10/06/2020 12:53:48.677 ,27,,,,,,,,,,,
10/06/2020 12:01:57.459 ,0,,,,,,,,,,,
10/06/2020 12:01:52.323 ,3,,,,,,,,,,,
10/06/2020 12:01:50.369 ,0,,,,,,,,,,,
10/06/2020 11:58:42.459 ,238,,,,,,,,,,,
10/06/2020 12:01:50.410 ,1,,,,,,,,,,,
10/06/2020 12:01:53.081 ,2,,,,,,,,,,,
10/06/2020 12:17:15.679 ,2,,,,,,,,,,,
10/06/2020 12:01:52.870 ,0,,,,,,,,,,,
10/06/2020 12:01:52.341 ,1,,,,,,,,,,,
10/06/2020 12:01:54.422 ,2,,,,,,,,,,,
10/06/2020 11:51:59.317 ,0,,,,,,,,,,,
10/06/2020 12:02:14.881 ,0,,,,,,,,,,,
10/06/2020 12:55:57.048 ,7,,,,,,,,,,,
10/06/2020 11:55:01.151 ,0,,,,,,,,,,,
10/06/2020 12:01:50.384 ,0,,,,,,,,,,,
10/06/2020 12:02:28.545 ,0,,,,,,,,,,,
10/06/2020 12:02:30.010 ,0,,,,,,,,,,,
10/06/2020 12:01:53.365 ,2,,,,,,,,,,,
10/06/2020 12:01:19.899 ,0,,,,,,,,,,,
10/06/2020 12:35:21.919 ,0,,,,,,,,,,,
10/06/2020 12:34:47.370 ,22,,,,,,,,,,,
10/06/2020 13:21:15.412 ,5,,,,,,,,,,,
10/06/2020 12:50:51.612 ,122,,,,,,,,,,,
10/06/2020 12:51:47.524 ,23,,,,,,,,,,,
10/06/2020 12:01:53.512 ,0,,,,,,,,,,,
10/06/2020 12:02:31.888 ,1,,,,,,,,,,,
10/06/2020 12:02:32.691 ,0,,,,,,,,,,,
10/06/2020 12:02:38.035 ,0,,,,,,,,,,,
10/06/2020 12:02:32.254 ,0,,,,,,,,,,,
10/06/2020 12:16:56.493 ,2,,,,,,,,,,,
10/06/2020 11:51:34.861 ,0,,,,,,,,,,,
10/06/2020 11:50:39.574 ,0,,,,,,,,,,,
10/06/2020 11:51:35.852 ,21,,,,,,,,,,,
10/06/2020 11:52:31.494 ,0,,,,,,,,,,,
10/06/2020 13:21:03.551 ,22,,,,,,,,,,,
10/06/2020 12:02:41.338 ,0,,,,,,,,,,,
10/06/2020 11:52:02.340 ,0,,,,,,,,,,,
10/06/2020 11:52:01.911 ,0,,,,,,,,,,,
10/06/2020 12:01:35.755 ,0,,,,,,,,,,,
10/06/2020 12:02:18.237 ,0,,,,,,,,,,,
10/06/2020 11:52:02.638 ,1,,,,,,,,,,,
10/06/2020 12:01:53.173 ,1,,,,,,,,,,,
10/06/2020 11:51:28.102 ,9,,,,,,,,,,,
10/06/2020 11:51:23.954 ,21,,,,,,,,,,,
10/06/2020 12:02:12.924 ,0,,,,,,,,,,,
10/06/2020 11:52:11.260 ,0,,,,,,,,,,,
10/06/2020 11:47:19.569 ,297,,,,,,,,,,,
10/06/2020 12:02:18.979 ,1,,,,,,,,,,,
10/06/2020 13:21:49.037 ,0,,,,,,,,,,,
10/06/2020 13:21:48.913 ,0,,,,,,,,,,,
10/06/2020 13:21:48.997 ,0,,,,,,,,,,,
10/06/2020 11:58:38.924 ,206,,,,,,,,,,,
