Queue Time (ms),Response Time (s),Worker ID
0,24.09,325
0,1.26,376
0,4.05,323
0,0.72,375
0,1.45,374
0,0.61,373
0,25.33,372
0,0.06,371
0,4.83,376
0,1.43,375
0,1.19,326
0,24.68,375
0,0.07,323
0,24.11,387
0,23.76,326
0,0.12,323
0,0.67,323
0,24.82,374
0,0.06,376
0,22.69,376
0,0.12,323
0,23.23,323
0,25.88,373
0,24.72,371
0,0.3,370
0,0.07,370
0,24.54,369
0,0.13,370
0,22.94,370
0,24.91,368
0,3.52,367
0,0.11,366
0,0.34,366
0,1.27,365
0,0.12,366
0,0.64,366
0,26.83,365
0,25.66,367
0,27.52,364
0,25.96,366
0,24.46,363
0,0.12,362
0,25.07,362
0,2.62,361
0,30.49,360
0,0.68,53
0,25.29,54
0,1.17,55
0,0.15,377
0,1.56,377
0,4.02,327
0,3.96,361
0,1.37,325
0,0.12,53
0,27.61,377
0,27.68,53
0,22.28,325
0,26.62,55
0,30,372
0,24.94,57
0,1.38,58
0,0.23,59
0,1.4,60
0,4.15,61
0,0.1,59
0,0.08,59
0,27.07,387
0,0.16,327
0,27.3,327
0,0.06,326
0,0.15,326
0,0.13,326
0,0.09,326
0,28,326
0,28.12,376
0,0.14,323
0,0.2,375
0,0.1,323
0,0.18,323
0,1,375
0,28.28,323
0,0.06,375
0,0.11,375
0,26.82,375
0,27.67,374
0,0.06,373
0,0.14,373
0,0.6,373
0,0.46,371
0,0.1,373
0,0.52,373
0,0.55,371
0,0.12,325
0,0.88,325
0,28.31,373
0,0.46,377
0,0.94,325
0,0.36,371
0,0.45,377
0,0.06,377
0,0.42,377
0,0.4,325
0,0.53,371
0,0.42,387
0,0.06,387
0,0.07,387
0,33.88,387
0,0.21,377
0,30.51,377
0,0.88,327
0,34.02,326
0,26.98,327
0,0.48,325
0,31.93,325
0,29.65,376
0,0.06,323
0,29.94,323
0,0.82,375
0,0.13,374
0,0.07,375
0,3.72,375
0,5.06,374
0,0.12,373
0,0.22,373
0,1.24,372
0,2.01,373
0,0.44,371
0,0.06,361
0,0.38,360
0,0.19,372
0,38.62,372
0,0.12,371
0,0.54,375
0,33.08,373
0,22.79,371
0,0.07,375
0,42.5,375
0,0.15,361
0,22.2,374
0,30.37,361
0,33.67,360
0,35.43,53
0,31.19,54
0,22.4,55
0,0.11,56
0,22.37,57
0,0.77,56
0,39.68,58
0,0.06,59
0,20.86,56
0,35.04,59
0,0.78,60
0,47.72,61
0,0.13,60
0,1.45,60
0,0.25,62
0,0.06,354
0,21.71,62
0,19.97,354
0,0.76,60
0,0.74,355
0,3.66,60
0,0.06,356
0,0.13,356
0,24.34,355
0,22.04,356
0,0.77,357
0,1.12,358
0,76.4,357
0,19.26,359
0,0.05,387
0,49.31,387
0,41.23,358
0.65,75.14,60
0.64,0.85,377
0,1.71,377
1.05,54.08,327
1.23,4.99,377
3.48,3.54,326
2.99,29.68,326
3.59,5.08,376
3.81,61.66,377
4.8,6.09,376
4.84,102.67,325
5.27,5.38,376
4.71,5.33,376
4.36,29.88,371
3.89,32.66,323
3.19,3.36,376
3.17,86.84,376
3.84,83.58,374
6.03,126.28,55
5.22,110.33,56
4.4,4.46,57
3.75,103.1,57
5.31,44.13,354
6.29,40.09,62
6.52,6.59,359
5.87,30.8,359
6.04,6.62,373
6.03,131.41,356
5.96,45.56,373
6.24,6.3,361
5.59,5.97,361
3.74,3.79,361
3.35,8.17,361
3.61,135.44,355
2.85,4.67,54
3.9,3.96,54
1.95,101.55,54
1.87,2.68,372
1.06,1.15,360
0.7,3.4,360
0.15,1.81,372
0.09,2.53,394
0,118.67,393
0,0.11,375
0,0.06,326
0,0.28,326
0,0.24,326
0,0.13,326
0,0.06,375
0,0.17,326
0,0.77,326
0,4.41,323
0,4.41,375
0,0.74,326
0,0.73,372
0,0.83,371
0,0.76,394
0,0.15,392
0,0.7,326
0,0.81,372
0,0.06,371
0,0.72,371
0,0.76,326
0,0.72,372
0,0.79,371
0,0.79,326
0,0.72,372
0,0.82,394
0,0.79,392
0,0.6,391
0,0.87,390
0,0.81,323
0,0.76,375
0,0.83,389
0,0.14,403
0,3.4,403
0,0.8,402
0,0.79,401
0,0.68,400
0,0.67,399
0,0.84,398
0,0.89,326
0,0.89,323
0,0.72,375
0,0.78,372
0,1.22,371
0,0.76,397
0,0.78,402
0,0.76,401
0,0.84,400
0,0.77,399
0,0.79,398
0,0.78,326
0,0.75,323
0,0.92,375
0,0.81,372
0,0.76,397
0,1.02,402
0,0.76,401
0,0.79,400
0,0.68,399
0,0.69,398
0,0.8,326
0,0.74,323
0,0.8,387
0,0.77,375
0,0.83,372
0,0.83,371
0,0.81,397
0,0.74,396
0,0.65,401
0,0.8,402
0,0.69,400
0,0.85,399
0,0.77,387
0,1.03,403
0,0.84,401
0,0.78,398
0,0.83,326
0,0.8,402
0,0.78,400
0,0.81,323
0,1.63,375
0,0.9,372
0,0.89,371
0,0.75,387
0,0.76,399
0,0.76,398
0,0.81,401
0,0.72,326
0,0.78,397
0,0.24,396
0,0.78,403
0,0.8,402
0,0.74,400
0,0.85,323
0,0.7,387
0,0.69,399
0,0.78,398
0,0.81,326
0,0.79,401
0,44.28,372
0,0.73,371
0,1.74,397
0,0.88,396
0,0.89,403
0,0.76,395
0,0.63,394
0,0.71,392
0,0.9,402
0,0.85,387
0,0.83,400
0,0.87,399
0,0.72,401
0,0.85,398
0,0.76,326
0,0.74,323
0,0.73,375
0,0.85,371
0,0.94,394
0,0.66,396
0,0.78,403
0,0.78,395
0,0.76,392
0,0.86,391
0,0.72,402
0,0.76,387
0,0.72,400
0,0.74,401
0,0.78,390
0,0.71,399
0,0.85,398
0,0.75,326
0,0.74,403
0,0.83,323
0,0.85,375
0,0.72,371
0,0.79,397
0,0.8,396
0,0.76,402
0,0.79,387
0,231.21,387
0,282.45,403
0,238.47,402
0,247.94,401
0,344.51,400
0,0.73,399
0,0.61,398
0,0.99,399
0,0.92,398
0,0.63,399
0,11.08,377
0,277.35,399
0,289.65,398
0,296.19,327
0,247.4,326
0,262.44,323
0,0.13,375
0,0.84,373
0,0.78,375
0,0.76,375
0,0.83,373
0,0.89,371
0,0.12,397
0,0.13,377
0,0.11,377
0,0.38,375
0,0.31,377
0,0.57,375
0,0.32,373
0,0.36,371
0,0.33,397
0,0.37,377
0,0.8,396
0,0.89,377
0,0.8,377
0,0.6,377
0,0.62,375
0,0.13,377
0,0.55,373
0,0.06,377
0,0.81,377
0,0.08,377
0,0.74,377
0,0.61,377
0,0.87,377
0,0.06,376
0,0.06,377
0,0.79,377
0,0.11,377
0,0.59,377
0,1.03,377
0,0.82,325
0,0.18,377
0,0.14,377
0,0.99,377
0,1,377
0,0.13,325
0,0.88,377
0,0.05,325
0,0.2,377
0,0.4,325
0,0.2,376
0,0.25,377
0,0.11,377
0,0.61,377
0,0.06,325
0,0.37,325
0,0.43,376
0,0.3,377
0,0.36,377
0,0.76,377
0,0.16,377
0,0.09,377
0,1.21,377
0,0.31,377
0,0.87,377
0,0.73,325
0,0.19,377
0,0.45,377
0,0.43,377
0,0.34,377
0,1.39,377
0,4.1,325
0,0.27,376
0,0.2,376
0,0.2,377
0,1.48,377
0,0.21,377
0,2,377
0,1.32,325
0,3.7,377
0,19.29,390
0,22.25,390
0,22.41,389
0,22.72,361
0,22.53,360
0,20.24,53
0,22.38,54
0,21.63,55
0,10.41,56
0,22.42,57
0,22.55,58
0,22.51,390
0,0.22,389
0,21.49,389
0,22.87,361
0,24.1,360
0,20.8,53
0,0.22,54
0,24.33,54
0,19.52,55
0,21.81,56
0,22.48,387
0,19.27,390
0,20.97,389
0,0.5,361
0,0.1,361
0,4.59,361
0,1.89,360
0,21.4,360
0,0.22,361
0,21.67,361
0,21.2,402
0,0.19,53
0,2.66,53
0,3.72,387
0,1.03,401
0,0.15,390
0,19.9,401
0,22.04,390
0,0.23,387
0,22.55,387
0,0.21,389
0,0.2,53
0,0.19,389
0,0.2,326
0,0.23,326
0,0.2,326
0,0.23,389
0,0.2,360
0,0.2,53
0,8.28,326
0,0.25,389
0,22.42,389
0,0.2,361
0,1.32,402
0,3.91,361
0,0.22,360
0,21.15,402
0,2.22,360
0,0.19,53
0,0.57,53
0,2.08,54
0,10.9,55
0,0.21,53
0,0.07,361
0,3.98,326
0,1.42,361
0,0.08,360
0,1.13,360
0,22.56,53
0,50.35,54
0,2.72,56
0,0.09,57
0,20.94,401
0,1.87,323
0,1.05,326
0,0.51,361
0,60.22,326
0,22.45,323
0,0.09,387
0,0.08,387
0,22.87,387
0,0.09,403
0,0.08,403
0,17.91,403
0,0.13,390
0,4.42,390
0,1.48,361
0,0.12,360
0,0.49,360
0,0.33,361
0,0.52,361
0,0.23,360
0,19.42,361
0,0.21,360
0,21.25,399
0,1.85,389
0,21.48,360
0,0.68,55
0,0.21,56
0,2.04,402
0,22.55,390
0,22.51,389
0,0.07,55
0,0.08,402
0,0.11,402
0,21.83,55
0,21.54,402
0,0.08,401
0,18.91,401
0,20.62,53
0,22.17,56
0,0.46,403
0,0.07,403
0,1.36,387
0,3.76,403
0,22.06,398
0,19.92,387
0,26.13,403
0,0.08,399
0,0.1,399
0,24.15,399
0,0.1,327
0,0.15,327
0,0.97,327
0,22.25,323
0,0.08,327
0,22.88,401
0,0.08,402
0,0.42,402
0,21.02,327
0,22.61,390
0,0.49,389
0,0.1,361
0,21.39,402
0,18.75,389
0,0.72,361
0,1.47,360
0,3.56,53
0,0.07,361
0,21.8,54
0,0.67,361
0,0.12,387
0,3.81,387
0,1.21,398
0,0.08,361
0,1.82,398
0,22.28,361
0,0.1,360
0,2.18,387
0,23.25,398
0,0.09,360
0,1.66,360
0,18.77,387
0,0.14,360
0,0.08,360
0,21.18,360
0,21,53
0,1.48,55
0,22.05,403
0,0.08,399
0,1.31,399
0,24.05,326
0,32.43,401
0,3.91,399
0,3.66,327
0,1.93,323
0,1.37,390
0,19.16,389
0,0.62,402
0,0.09,55
0,22.5,402
0,0.12,323
0,21.86,323
0,0.08,390
0,0.08,399
0,20.39,400
0,0.11,399
0,0.63,387
0,0.14,387
0,0.14,399
0,2.44,387
0,21.56,399
0,0.94,387
0,0.09,398
0,2.22,398
0,22.45,327
0,21.4,387
0,22.6,390
0,21.32,361
0,22.81,360
0,3.58,398
0,1.34,403
0,0.29,53
0,0.63,53
0,2.77,403
0,22.65,403
0,22.72,402
0,16.6,400
0,349.8,398
0,21.98,401
0,23.9,399
0,20.6,326
0,22.96,323
0,0.17,387
0,0.4,387
0,0.95,327
0,22.67,387
0,4.61,327
0,1.93,390
0,23.18,389
0,0.34,390
0,25.03,390
0,0.77,361
0,21.39,360
0,0.63,53
0,2.94,327
0,23.02,361
0,21.86,53
0,22.46,400
0,29.14,327
0,4.97,403
0,2.1,54
0,3.86,402
0,9.29,403
0,3.7,401
0,1.34,402
0,23.02,402
0,3.67,387
0,26.74,401
0,1.12,399
0,23.62,387
0,34.22,403
0,35.92,399
0,1.52,400
0,0.41,326
0,3.65,400
0,1.21,327
0,0.69,327
0,0.15,402
0,0.32,402
0,0.77,387
0,0.92,402
0,0.88,401
0,0.28,387
0,1.53,387
0,3.99,402
0,1.59,387
0,2.43,387
0,0.26,387
0,0.27,387
0,0.45,387
0,0.22,387
0,0.07,403
0,0.21,387
0,0.21,403
0,0.24,402
0,0.12,401
0,0.09,387
0,0.99,387
0,2.87,387
0,0.15,403
0,0.35,403
0,0.07,387
0,0.99,387
0,0.6,403
0,0.23,387
0,0.63,387
0,0.37,387
0,0.59,387
0,0.72,403
0,0.14,387
0,0.2,387
0,209.86,387
0,110.96,403
0,238.15,402
0,249.08,401
0,135.4,400
0,105.1,399
0,199.96,327
0,280.35,326
0,248.83,323
0,314.5,390
0,297.41,389
0,340.46,361
0,305.68,360
0,209.18,53
0,261.89,54
0,256.31,55
0,315.86,56
0,232.02,57
0,307.67,58
0,2.11,59
0,25.96,60
0,0.64,59
0,21.58,59
0,312.67,61
0,0.33,62
0,22.98,62
0,21.23,354
0,21.16,355
0,22.52,356
0,20.13,357
0,21.39,358
0,22.98,359
0,24.1,60
2.12,24.58,59
2.38,2.51,354
1.47,1.77,354
0,0.39,62
0,21.97,354
0,20.35,408
0,0.33,407
0,0.32,403
0,182.99,407
0,3.56,403
0,1.21,406
0,3.63,405
0,23.54,403
0,19.69,406
0,20.7,405
0,0.86,404
0,22.51,404
0,0.15,398
0,0.26,399
0,22.33,399
0,19.74,398
0,1.98,418
0,0.8,417
0,23.53,416
0,0.32,418
0,0.32,418
0,0.14,418
0,23.95,403
0,0.85,418
0,20.82,418
0,22.56,417
0,21.03,415
0,0.45,414
0,0.53,413
0,1.17,414
0,19.62,400
0,1.61,399
0,0.13,398
0,18.82,399
0,0.61,398
0,0.92,398
0,22.61,403
0,0.2,398
0,22.72,398
0,4.54,418
0,0.61,417
0,18.18,400
0,0.75,418
0,0.85,417
0,0.82,416
0,0.77,418
0,0.59,418
0,0.77,418
0,0.76,417
0,0.77,399
0,0.67,418
0,22.75,417
0,0.62,416
0,0.92,418
0,0.25,399
0,0.5,399
0,22.3,403
0,0.59,387
0,0.19,387
0,0.2,400
0,0.19,387
0,22.49,400
0,20.89,387
0,0.19,399
0,20.63,403
0,20.91,399
0,21.62,398
0,22.27,418
0,0.25,417
0,4.05,416
0,0.24,417
0,0.83,417
0,0.24,327
0,0.21,417
0,0.25,415
0,0.19,414
0,0.65,327
0,21.5,327
0,24.82,417
0,0.25,416
0,22.48,415
0,0.15,416
0,1.36,414
0,23.08,416
0,21.62,387
0,23.54,400
0,21.77,414
0,23.54,403
0,50.95,399
0,2.12,413
0,22.94,412
0,21.8,411
0,0.38,398
0,0.21,418
0,0.2,413
0,0.33,410
0,21.76,398
0,21.88,418
0,20.85,413
0,0.17,410
0,0.19,410
0,0.21,410
0,0.19,409
0,0.2,408
0,0.22,410
0,0.41,409
0,0.19,327
0,0.48,402
0,21.17,327
0,22.97,402
0,0.2,417
0,0.39,417
0,21.29,417
0,0.68,415
0,0.59,387
0,25.41,387
0,0.16,400
0,23.9,400
0,20.6,403
0,22.05,416
0,18.29,415
0,22.97,414
0,20.59,412
0,21.5,401
0,25.3,398
0,0.21,418
0,4.87,418
0,21.62,327
0,22.1,413
0,0.2,402
0,22.98,402
0,0.2,418
0,0.2,418
0,0.2,418
0,0.19,417
0,0.39,403
0,0.2,418
0,0.82,417
0,0.26,323
0,0.2,415
0,0.19,411
0,0.2,410
0,0.21,409
0,0.36,418
0,0.77,387
0,0.11,387
0,0.13,387
0,0.18,387
0,0.22,387
0,5.07,387
0,2.1,403
0,1.78,387
0,0.71,403
0,4.26,387
0,0.22,403
0,23.51,403
0,0.23,402
0,0.22,402
0,0.19,387
0,0.12,387
0,24.15,387
0,3.95,402
0,0.55,401
0,6.4,402
0,1.22,401
0,0.55,401
0,0.43,400
0,1.03,399
0,30.31,401
0,0.4,403
0,3.72,387
0,1.29,403
0,1.23,402
0,1.87,403
0,3.86,387
0,1.53,403
0,0.13,402
0,24.48,403
0,0.66,402
0,19.68,387
0,25.16,402
0,24.46,401
0,25.71,400
0,25.13,399
0,24.23,398
0,0.7,418
0,25.5,327
0,24.12,326
0,25.34,418
0,0.89,417
0,26.55,416
0,23.87,323
0,26,417
0,25.61,415
0,22.8,414
0,27.01,413
0,23.97,412
0,24.35,411
0,28.48,58
0,24.3,59
0,24.54,60
0,25.07,387
0,1.05,361
0,29.4,62
0,24.71,354
0,0.53,355
0,27.99,403
0,0.12,361
0,26.09,361
0,28.45,402
0,28.13,401
0,31.6,61
0,27.57,355
0,29.64,356
0,0.12,400
0,29.05,399
0,4.44,400
0,1.44,398
0,27.95,418
0,29.43,398
0,26.56,327
0,75.41,400
0,0.72,326
0,0.17,417
0,0.26,416
0,0.16,326
0,0.43,326
0,0.48,417
0,0.65,416
0,26.73,387
0,4.2,326
0,0.59,417
0,0.39,416
0,27.11,417
0,0.32,416
0,33.03,326
0,28.59,403
0,3.66,402
0,1.33,416
0,21.51,401
0,0.12,416
0,34.98,402
0,28.38,399
0,21.37,416
0,18.25,323
0,21.09,415
0,20.73,418
0,31.98,414
0,25.34,398
0,0.41,327
0,34.43,413
0,25.24,412
0,23.29,411
0,32.98,361
0,3.5,58
0,1.33,327
0,25.7,59
0,0.22,327
0,27.53,327
0,22.62,387
0,3.53,58
0,1.19,60
0,0.23,61
0,3.7,417
0,35.02,60
0,0.15,61
0,0.16,61
0,1.18,62
0,28.79,58
0,29.22,401
0,0.16,61
0,30.39,62
0,35.8,417
0,0.13,323
0,52.54,323
0,30.99,61
0,0.14,416
0,34.86,416
0,0.79,403
0,43.39,326
0,1.35,418
0,28.45,415
0,42.69,403
0,3.72,354
0,50.79,355
0,43.82,418
0,27.9,356
0,0.61,357
0,0.7,357
0,32.09,399
0,33.73,354
0,43.17,357
0,29.54,411
0,48.84,387
0,87.03,402
0,73.57,398
0,0.13,327
0,0.59,327
0,96.35,327
0,84.68,414
0,105.7,413
0,4.68,412
0,2.1,361
0,102.64,59
0,0.12,358
0,111.9,361
0,0.44,401
0,0.66,421
0,63.61,401
0,1.13,400
0,3.92,400
0,1.91,417
0,0.48,416
0,0.54,399
0,0.56,403
0,3.93,416
0,1.46,323
0,297.8,416
0,209.62,323
0,0.62,415
0,0.51,387
0,264.57,415
0,0.13,387
0,3.67,387
0,1.28,412
0,0.12,412
0,263.86,412
0,3.72,387
0,0.25,411
0,1.44,411
0,0.26,424
0,0.23,411
0,1.98,411
0,0.22,387
0,0.24,424
0,0.2,423
0,0.21,387
0,256.79,387
0,0.12,424
0,1.87,424
0,262.67,411
0,239.9,423
0,299.28,422
0,0.45,421
0,219.55,424
0,291.93,421
0,224.32,420
0,4.1,419
0,0.22,58
0,244.27,58
0,0.23,60
0,0.22,60
0,1.35,60
0,0.27,61
0,0.15,61
0,3.49,60
0,316.08,61
0,1.09,419
0,1.83,419
0,1.68,60
0,0.45,419
0,6.28,419
0,0.21,60
0,0.24,401
0,0.33,401
0,0.59,401
0,0.24,401
0,0.29,398
0,0.25,401
0,1.43,402
0,3.91,401
0,0.13,402
0,0.13,402
0,3.9,402
0,1.1,401
0,6.41,398
0,1.55,401
0,0.14,402
0,1.74,402
0,0.26,402
0,0.39,402
0,0.48,401
0,2.1,402
0,6.16,401
0,2.61,398
0,4.14,402
0,1.27,401
0,0.22,401
0,1.77,402
0,1.2,402
0,19.02,402
0,24.47,401
0,0.22,402
0,3.07,402
0,20.56,398
0,25.97,327
0,0.22,402
0,0.83,402
0,22.04,414
0,0.77,402
0,0.22,413
0,0.21,402
0,0.3,402
0,0.48,402
0,21.88,402
0,22.17,401
0,21.82,413
0,22.79,361
0,0.45,398
0,1.55,398
0,0.25,419
0,0.82,398
0,0.86,414
0,0.27,398
0,0.25,398
0,0.26,398
0,20.28,398
0,23.75,327
0,0.21,414
0,0.25,414
0,0.25,419
0,19.74,414
0,23.67,419
0,22.27,323
0,0.27,402
0,0.26,401
0,0.33,402
0,0.44,402
0,0.22,402
0,22.17,402
0,22.25,401
0,19.87,413
0,23.19,361
0,21.85,59
0,3.46,60
0,0.39,62
0,1.41,398
0,0.58,414
0,7.77,60
0,20.1,398
0,0.84,327
0,0.13,402
0,73.64,402
0,72.09,401
0,2.25,327
0,20.83,323
0,0.38,414
0,0.64,327
0,20.11,414
0,18.8,327
0,0.56,413
0,2.07,361
0,0.58,424
0,66.74,420
0,0.65,419
0,3.26,59
0,0.25,60
0,0.96,413
0,4.35,361
0,0.38,398
0,0.45,398
0,1.97,413
0,23.69,424
0,21.84,398
0,2.73,423
0,21.74,413
0,2.54,361
0,0.14,423
0,0.14,423
0,20.93,423
0,0.39,419
0,21.92,58
0,19.91,361
0,20.81,419
0,0.41,59
0,1.66,59
0,22.15,60
0,0.38,323
0,0.34,327
0,20.71,323
0,3.7,415
0,1.11,414
0,0.36,387
0,22.35,387
0,21.08,327
0,0.68,415
0,0.49,414
0,22.17,415
0,20.07,414
0,22.73,412
0,22.13,398
0,0.14,413
0,22.57,413
0,20.28,411
0,23.64,424
0,0.16,59
0,20.71,423
0,0.15,361
0,0.21,361
0,21.67,361
0,0.35,419
0,0.26,419
0,19.45,419
0,22.02,58
0,22.27,323
0,18.97,59
0,0.3,60
0,0.34,60
0,0.28,60
0,24.13,327
0,21.14,387
0,0.79,415
0,19.43,415
0,20.65,416
0,0.25,398
0,0.32,414
0,0.44,398
0,1.37,398
0,3.6,426
0,21.67,425
0,3.95,398
0,1.93,414
0,1.12,413
0,20.95,426
0,0.35,323
0,74.03,414
0,1.96,398
0,22.76,387
0,15.81,401
0,0.76,398
0,0.29,402
0,0.36,402
0,0.17,398
0,25.92,402
0,0.18,398
0,2.62,398
0,2.51,327
0,2.64,416
0,0.3,323
0,0.68,398
0,20.55,327
0,26.91,398
0,0.52,427
0,4.2,427
0,1.55,416
0,21.21,323
0,0.21,425
0,0.18,416
0,21.85,401
0,22.05,427
0,0.33,425
0,2.03,426
0,0.85,425
0,0.29,416
0,1.99,416
0,0.78,425
0,40.47,426
0,0.78,425
0,22.26,387
0,0.12,402
0,0.27,402
0,20.94,401
0,22.46,427
0,0.91,387
0,0.45,425
0,21.37,387
0,22.15,425
0,21.15,416
0,3.94,323
0,1.33,415
0,21.19,413
0,0.16,415
0,23,323
0,23.9,415
0,23.91,412
0,0.27,411
0,0.23,361
0,22.36,426
0,0.13,401
0,23.06,401
0,0.16,411
0,21.27,411
0,38.17,427
0,23.88,361
0,0.11,387
0,32.83,387
0,35.85,416
0,0.73,424
0,0.21,425
0,0.19,414
0,2.72,425
0,0.19,414
0,3.51,413
0,31.33,424
0,0.21,423
0,0.21,414
0,0.28,414
0,35.67,425
0,0.19,414
0,0.16,323
0,43.31,323
0,1.51,426
0,26.72,415
0,3.46,426
0,0.14,414
0,0.19,401
0,0.2,401
0,1.38,401
0,21.76,401
0,0.23,426
0,0.19,426
0,34.65,426
0,23.12,414
0,23.84,387
0,25.1,413
0,28.59,412
0,0.37,411
0,21.1,411
0,0.17,416
0,0.2,427
0,24.51,416
0,2.02,427
0,0.47,361
0,0.41,424
0,24.84,423
0,24.66,427
0,22.05,361
0,0.39,415
0,1.83,425
0,26.16,415
0,28.78,424
0,28.14,425
0,24.46,422
0,1.26,421
0,28.29,420
0,23.79,419
0,26.6,421
0,1.1,58
0,0.37,401
0,0.5,58
0,0.39,401
0,0.36,58
0,1.54,401
0,0.44,323
0,2.62,58
0,29.2,59
0,25.5,323
0,0.39,60
0,25.11,61
0,1.36,401
0,28.59,387
0,6.29,401
0,28.88,414
0,31.34,413
0,26.41,416
0,3.65,412
0,0.4,411
0,28.84,361
0,1.3,58
0,30.14,60
0,28.7,427
0,0.38,401
0,33.32,401
0,28.34,426
0,1.51,415
0,25.99,412
0,0.37,425
0,4.09,415
0,31.74,425
0,29.6,411
0,3.55,424
0,31.94,423
0,26.51,422
0,26.51,415
0,1.37,421
0,0.35,323
0,34.02,424
0,36.88,323
0,32.1,421
0,35.56,420
0,35.38,416
0,52.22,387
0,3.76,414
0,1.36,419
0,4.79,413
0,27.14,427
0,0.35,414
0,35.63,361
0,0.16,419
0,0.33,414
0,1.68,419
0,0.16,58
0,0.62,58
0,0.16,426
0,0.14,426
0,0.26,426
0,0.33,401
0,0.35,401
0,0.3,426
0,7.31,401
0,3.75,426
0,1.28,425
0,3.65,415
0,62.99,425
0,0.57,414
0,0.57,426
0,0.38,401
0,45.96,401
0,0.26,426
0,39.45,426
0,166.94,427
0,1.3,387
0,3.94,416
0,190.87,387
0,199.32,416
0,3.42,323
0,217.05,415
0,1.25,414
0,3.91,414
0,1.81,323
0,3.49,413
0,2.95,412
0,0.15,411
0,1.48,411
0,2.31,323
0,145.07,414
0,0.99,413
0,0.3,426
0,238.78,426
0,0.3,323
0,246.47,413
0,1.85,401
0,1.2,323
0,250.57,412
0,191.25,411
0,195.81,401
0,0.66,323
0,0.52,323
0,1.93,323
0,0.47,425
0,198.11,425
0,240.23,323
0,22.77,361
0,240.42,424
0,0.48,423
0,21.15,361
0,0.42,423
0,21.45,361
0,24.53,423
0,21.74,422
0,21.65,421
0,21.88,420
0,22.43,419
0,88.15,58
0,23.79,59
0,1.23,60
0,24.31,61
0,0.61,62
0,20.22,60
0,21.58,361
0,23.21,62
0,22.59,354
0,22.4,355
0,24.72,423
0,21.82,356
0,22.7,422
0,0.19,421
0,22.62,427
0,21.4,414
0,21.26,421
0,24.42,420
0,0.51,361
0,7.92,430
0,0.62,429
0,3.16,428
0,22.77,429
0,21.57,428
0,23.04,361
0,21.97,423
0,23.3,422
0,0.85,430
0,0.31,419
0,19.51,430
0,22.61,427
0,0.41,414
0,22.76,414
0,21.99,421
0,0.91,420
0,21.38,419
0,2.74,420
0,22.18,387
0,0.15,420
0,20.93,420
0,21.61,429
0,21.97,428
0,3.62,361
0,1.28,423
0,21.55,422
0,0.17,430
0,22.34,430
0,1.62,416
0,23.79,427
0,1.78,416
0,23.69,361
0,23.66,423
0,19.29,416
0,0.21,387
0,22.51,387
0,21.42,401
0,21.67,414
0,22.68,411
0,21.32,421
0,3.28,420
0,1.37,429
0,3.52,428
0,25.73,415
0,22.68,422
0,22.62,419
0,1.26,429
0,22.89,58
0,22.66,430
0,18.1,429
0,21.31,428
0,0.2,427
0,3.36,427
0,20.87,425
0,1.24,416
0,23.24,361
0,4.2,416
0,23.45,387
0,1.87,401
0,22.82,427
0,23.49,414
0,1.35,411
0,4.29,423
0,1.79,401
0,1.62,430
0,1.93,387
0,1.61,430
0,0.74,387
0,1.3,387
0,1.17,387
0,261.21,429
0,269.35,427
0,294.01,428
0,324.46,426
0,264.35,425
0,296.66,416
0,295.1,323
0,63.91,415
0,59.11,414
0,61.34,413
0,21.35,412
0,58.46,411
0,21.79,361
0,59.78,424
0,68.8,415
0,21.26,412
0,22.03,361
0,21.92,423
0,21.7,422
0,64.8,421
0,81.74,412
0,22.9,361
0,448.2,414
0,17.88,423
0,20.34,420
0,20.67,413
0,21.7,411
0,22.48,361
0,22.1,429
0,21.51,427
0,0.5,425
0,20.02,425
0,0.15,415
0,1.79,415
0,67.07,415
0,2.19,429
0,22.7,413
0,21.34,429
0,69.85,427
0,2.26,425
0,0.33,428
0,0.3,411
0,0.4,428
0,21.77,428
0,0.61,425
0,0.63,425
0,1.48,425
0,4.5,416
0,0.27,425
0,22.25,429
0,22.59,425
0,1.75,416
0,3.77,428
0,1.24,323
0,56,416
0,0.13,428
0,20.94,428
0,0.33,426
0,21.68,429
0,0.14,426
0,0.12,426
0,3.73,426
0,3.7,425
0,1.27,323
0,1.31,413
0,21.88,426
0,20.83,428
0,22.17,425
0,1.61,429
0,1.82,429
0,7.07,427
0,1.76,323
0,23.07,415
0,3.67,429
0,1.38,323
0,0.63,413
0,23.08,429
0,0.43,427
0,4.06,427
0,0.76,428
0,1.29,428
0,1.3,426
0,2.12,429
0,77.25,429
0,34.12,427
0,25.85,428
0,26.83,426
0,28.88,427
0,27.52,425
0,25.65,416
0,26.92,428
0,1.01,429
0,27.94,429
0,0.73,426
0,34.36,426
0,1.1,427
0,3.54,425
0,30.27,427
0,39.48,416
0,11.67,425
0,61.63,323
0,53.25,428
0,1.76,415
0,33.9,429
0,1.28,425
0,3.68,415
0,1.16,413
0,3.63,425
0,2,412
0,0.75,413
0,3.73,411
0,4.58,361
0,1.3,412
0,0.46,425
0,78.3,427
0,0.78,426
0,58.07,426
0,22.29,425
0,3.86,416
0,2.07,415
0,3.53,429
0,139.83,425
0,1.4,416
0,3.52,416
0,1.35,415
0,1.7,429
0,24.99,416
0,20.48,415
0,1.61,413
0,51.9,429
0,259.23,412
0,23.75,428
0,22.17,413
0,1.61,411
0,5.11,323
0,23.21,361
0,23.19,424
0,23.21,411
0,3.6,323
0,1.24,423
